2.151589242	476	15.2
2.061904762	538	1.4
2.074162679	485	7.6
2.123786408	472	12.6
2.224438903	473	20
2.233668342	478	22.6
2.288265306	488	26.6
2.438502674	487	27
2.727536232	483	27
2.708933718	485	27
2.692528736	484	27
2.600558659	486	27
