200	84
251.7850824	83
316.9786385	81
399.052463	79
502.3772863	76
632.455532	73
796.2143411	68
1002.374467	60
1261.914689	49
1588.656469	31
2000	5
2517.850824	-23
3169.786385	-41
3990.52463	-54
5023.772863	-62
6324.55532	-70
7962.143411	-72
10023.74467	-76
12619.14689	-77
15886.56469	-81
20000	-83
