12.55943216	2.32
15.8113883	2.96
19.90535853	3.64
25.05936168	4.4
31.54786722	5.28
39.71641174	6.16
50	6.96
62.94627059	7.84
79.24465962	8.56
99.76311575	8.96
125.5943216	9.36
158.113883	9.6
199.0535853	9.6
250.5936168	9.8
315.4786722	9.8
397.1641174	9.8
500	9.8
