0	130
2	132
4	132
6	132
8	132
10	132
12	132
14	133
16	133
18	135
20	136
22	137
24	140
26	141
28	144
30	146
32	148
34	150
36	151
38	153
40	155
42	157
44	158
46	159
48	160
50	162
	
