0	130
2	130
4	130
6	130
8	130
10	131
12	131
14	133
16	135
18	137
20	140
22	144
24	148
26	151
28	155
30	158
32	161
34	163
36	167
38	168
40	169
42	171
44	173
46	173
48	175
50	177
52	178
54	178
56	178
58	178
