0.71	131
0.72	131
0.73	131
0.74	132
0.76	133
0.77	134
0.79	135
0.8	138
0.82	140
0.83	144
0.84	145
0.85	148
0.86	152
0.87	153
0.88	155
0.88	157
0.89	158
0.9	160
0.91	161
0.92	162
0.92	162
0.93	162
0.95	162
0.96	162
